store_code,year_week,barcode,sap_code,source_code,total_items_weekly
I20,2025-11,800897182618,K3445202,K3445200,4
I20,2025-12,800897182618,K3445202,K3445200,4
I20,2025-13,800897182618,K3445202,K3445200,4
I20,2025-14,800897182618,K3445202,K3445200,6
I20,2025-15,800897182618,K3445202,K3445200,7
I20,2025-16,800897182618,K3445202,K3445200,6
I20,2025-17,800897182618,K3445202,K3445200,8
I20,2025-18,800897182618,K3445202,K3445200,9
I20,2024-18,800897192303,K3611201,K3611200,8
I20,2024-19,800897192303,K3611201,K3611200,28
I20,2024-20,800897192303,K3611201,K3611200,10
I20,2024-21,800897192303,K3611201,K3611200,8
I20,2024-22,800897192303,K3611201,K3611200,9
I20,2024-23,800897192303,K3611201,K3611200,3
I20,2024-24,800897192303,K3611201,K3611200,6
I20,2024-25,800897192303,K3611201,K3611200,3
I20,2024-26,800897192303,K3611201,K3611200,21
I20,2024-27,800897192303,K3611201,K3611200,16
I20,2024-28,800897192303,K3611201,K3611200,10
I20,2024-29,800897192303,K3611201,K3611200,12
I20,2024-30,800897192303,K3611201,K3611200,6
I20,2024-31,800897192303,K3611201,K3611200,5
I20,2024-32,800897192303,K3611201,K3611200,3
I20,2024-33,800897192303,K3611201,K3611200,5
I20,2024-34,800897192303,K3611201,K3611200,8
I20,2024-35,800897192303,K3611201,K3611200,11
I20,2024-36,800897192303,K3611201,K3611200,12
I20,2024-37,800897192303,K3611201,K3611200,6
I20,2024-38,800897192303,K3611201,K3611200,4
I20,2024-39,800897192303,K3611201,K3611200,9
I20,2024-40,800897192303,K3611201,K3611200,11
I20,2024-41,800897192303,K3611201,K3611200,7
I20,2024-42,800897192303,K3611201,K3611200,8
I20,2024-43,800897192303,K3611201,K3611200,10
I20,2024-44,800897192303,K3611201,K3611200,16
I20,2024-45,800897192303,K3611201,K3611200,6
I20,2024-46,800897192303,K3611201,K3611200,8
I20,2024-47,800897192303,K3611201,K3611200,12
I20,2024-48,800897192303,K3611201,K3611200,45
I20,2024-49,800897192303,K3611201,K3611200,8
I20,2024-50,800897192303,K3611201,K3611200,9
I20,2024-51,800897192303,K3611201,K3611200,8
I20,2024-52,800897192303,K3611201,K3611200,4
I20,2024-53,800897192303,K3611201,K3611200,1
I20,2025-00,800897192303,K3611201,K3611200,9
I20,2025-01,800897192303,K3611201,K3611200,15
I20,2025-02,800897192303,K3611201,K3611200,11
I20,2025-03,800897192303,K3611201,K3611200,4
I20,2024-18,800897225254,K5230200,K5230200,1
I20,2024-19,800897225254,K5230200,K5230200,9
I20,2024-20,800897225254,K5230200,K5230200,4
I20,2024-21,800897225254,K5230200,K5230200,5
I20,2024-22,800897225254,K5230200,K5230200,5
I20,2024-23,800897225254,K5230200,K5230200,1
I20,2024-24,800897225254,K5230200,K5230200,7
I20,2024-25,800897225254,K5230200,K5230200,1
I20,2024-26,800897225254,K5230200,K5230200,40
I20,2024-27,800897225254,K5230200,K5230200,59
I20,2024-28,800897225254,K5230200,K5230200,8
I20,2024-29,800897225254,K5230200,K5230200,3
I20,2024-31,800897225254,K5230200,K5230200,1
I20,2024-32,800897225254,K5230200,K5230200,6
I20,2024-33,800897225254,K5230200,K5230200,6
I20,2024-34,800897225254,K5230200,K5230200,8
I20,2024-35,800897225254,K5230200,K5230200,9
I20,2024-36,800897225254,K5230200,K5230200,6
I20,2024-37,800897225254,K5230200,K5230200,2
I20,2024-38,800897225254,K5230200,K5230200,3
I20,2024-41,800897225254,K5230200,K5230200,7
I20,2024-42,800897225254,K5230200,K5230200,3
I20,2024-43,800897225254,K5230200,K5230200,8
I20,2024-44,800897225254,K5230200,K5230200,10
I20,2024-45,800897225254,K5230200,K5230200,3
I20,2024-46,800897225254,K5230200,K5230200,3
I20,2024-47,800897225254,K5230200,K5230200,3
I20,2024-48,800897225254,K5230200,K5230200,9
I20,2024-49,800897225254,K5230200,K5230200,1
I20,2024-50,800897225254,K5230200,K5230200,1
I20,2024-52,800897225254,K5230200,K5230200,4
I20,2025-00,800897225254,K5230200,K5230200,1
I20,2025-01,800897225254,K5230200,K5230200,11
I20,2025-02,800897225254,K5230200,K5230200,9
I20,2025-03,800897225254,K5230200,K5230200,12
I20,2025-04,800897225254,K5230200,K5230200,7
I20,2025-05,800897225254,K5230200,K5230200,2
I20,2025-06,800897225254,K5230200,K5230200,4
I20,2025-07,800897225254,K5230200,K5230200,2
I20,2025-08,800897225254,K5230200,K5230200,1
I20,2025-09,800897225254,K5230200,K5230200,8
I20,2025-11,800897225254,K5230200,K5230200,2
I20,2025-12,800897225254,K5230200,K5230200,3
I20,2025-13,800897225254,K5230200,K5230200,4
I20,2025-14,800897225254,K5230200,K5230200,2
I20,2025-15,800897225254,K5230200,K5230200,6
I20,2025-16,800897225254,K5230200,K5230200,8
I20,2025-17,800897225254,K5230200,K5230200,21
I20,2025-18,800897225254,K5230200,K5230200,11
I20,2025-19,800897225254,K5230200,K5230200,1
I20,2024-18,800897846008,K4262104,K4262100,42
I20,2024-19,800897846008,K4262104,K4262100,102
I20,2024-20,800897846008,K4262104,K4262100,38
I20,2024-21,800897846008,K4262104,K4262100,28
I20,2024-22,800897846008,K4262104,K4262100,40
I20,2024-23,800897846008,K4262104,K4262100,36
I20,2024-24,800897846008,K4262104,K4262100,55
I20,2024-25,800897846008,K4262104,K4262100,50
I20,2024-26,800897846008,K4262104,K4262100,97
I20,2024-27,800897846008,K4262104,K4262100,87
I20,2024-28,800897846008,K4262104,K4262100,86
I20,2024-29,800897846008,K4262104,K4262100,89
I20,2024-30,800897846008,K4262104,K4262100,69
I20,2024-31,800897846008,K4262104,K4262100,42
I20,2024-32,800897846008,K4262104,K4262100,61
I20,2024-33,800897846008,K4262104,K4262100,80
I20,2024-34,800897846008,K4262104,K4262100,40
I20,2024-35,800897846008,K4262104,K4262100,60
I20,2024-36,800897846008,K4262104,K4262100,58
I20,2024-37,800897846008,K4262104,K4262100,23
I20,2024-38,800897846008,K4262104,K4262100,14
I20,2024-39,800897846008,K4262104,K4262100,10
I20,2024-40,800897846008,K4262104,K4262100,19
I20,2024-41,800897846008,K4262104,K4262100,34
I20,2024-42,800897846008,K4262104,K4262100,19
I20,2024-43,800897846008,K4262104,K4262100,47
I20,2024-44,800897846008,K4262104,K4262100,41
I20,2025-11,800897846008,K4262104,K4262100,14
I20,2025-12,800897846008,K4262104,K4262100,10
I20,2025-13,800897846008,K4262104,K4262100,34
I20,2025-14,800897846008,K4262104,K4262100,34
I20,2025-15,800897846008,K4262104,K4262100,42
I20,2025-16,800897846008,K4262104,K4262100,41
I20,2025-17,800897846008,K4262104,K4262100,43
I20,2025-18,800897846008,K4262104,K4262100,43
I20,2025-19,800897846008,K4262104,K4262100,4
I50,2024-18,30152540,AA533100,AA532800,25
I50,2024-19,30152540,AA533100,AA532800,46
I50,2024-20,30152540,AA533100,AA532800,10
I50,2024-21,30152540,AA533100,AA532800,7
I50,2024-22,30152540,AA533100,AA532800,1
I50,2024-23,30152540,AA533100,AA532800,7
I50,2024-24,30152540,AA533100,AA532800,26
I50,2024-25,30152540,AA533100,AA532800,11
I50,2024-26,30152540,AA533100,AA532800,15
I50,2024-27,30152540,AA533100,AA532800,16
I50,2024-28,30152540,AA533100,AA532800,8
I50,2024-29,30152540,AA533100,AA532800,8
I50,2024-30,30152540,AA533100,AA532800,3
I50,2024-31,30152540,AA533100,AA532800,3
I50,2024-32,30152540,AA533100,AA532800,5
I50,2024-33,30152540,AA533100,AA532800,3
I50,2024-34,30152540,AA533100,AA532800,110
I50,2024-35,30152540,AA533100,AA532800,90
I50,2024-36,30152540,AA533100,AA532800,1
I50,2024-37,30152540,AA533100,AA532800,3
I50,2024-38,30152540,AA533100,AA532800,3
I50,2024-39,30152540,AA533100,AA532800,2
I50,2024-40,30152540,AA533100,AA532800,7
I50,2024-41,30152540,AA533100,AA532800,2
I50,2024-42,30152540,AA533100,AA532800,4
I50,2024-43,30152540,AA533100,AA532800,5
I50,2024-44,30152540,AA533100,AA532800,11
I50,2024-45,30152540,AA533100,AA532800,15
I50,2024-46,30152540,AA533100,AA532800,15
I50,2024-47,30152540,AA533100,AA532800,28
I50,2024-48,30152540,AA533100,AA532800,75
I50,2024-49,30152540,AA533100,AA532800,36
I50,2024-50,30152540,AA533100,AA532800,16
I50,2024-51,30152540,AA533100,AA532800,13
I50,2024-52,30152540,AA533100,AA532800,23
I50,2024-53,30152540,AA533100,AA532800,3
I50,2025-00,30152540,AA533100,AA532800,6
I50,2025-01,30152540,AA533100,AA532800,17
I50,2025-02,30152540,AA533100,AA532800,12
I50,2025-03,30152540,AA533100,AA532800,15
I50,2025-04,30152540,AA533100,AA532800,7
I50,2025-05,30152540,AA533100,AA532800,10
I50,2025-06,30152540,AA533100,AA532800,2
I50,2025-07,30152540,AA533100,AA532800,17
I50,2025-08,30152540,AA533100,AA532800,7
I50,2025-09,30152540,AA533100,AA532800,5
I50,2025-10,30152540,AA533100,AA532800,4
I50,2025-11,30152540,AA533100,AA532800,8
I50,2025-12,30152540,AA533100,AA532800,3
I50,2025-13,30152540,AA533100,AA532800,8
I50,2025-14,30152540,AA533100,AA532800,12
I50,2025-15,30152540,AA533100,AA532800,8
I50,2025-16,30152540,AA533100,AA532800,10
I50,2025-17,30152540,AA533100,AA532800,4
I50,2025-18,30152540,AA533100,AA532800,5
I50,2024-22,30161467,B3471101,B3471100,4
I50,2024-23,30161467,B3471101,B3471100,7
I50,2024-24,30161467,B3471101,B3471100,14
I50,2024-25,30161467,B3471101,B3471100,8
I50,2024-26,30161467,B3471101,B3471100,1
I50,2024-28,30161467,B3471101,B3471100,132
I50,2024-29,30161467,B3471101,B3471100,50
I50,2024-30,30161467,B3471101,B3471100,30
I50,2024-31,30161467,B3471101,B3471100,12
I50,2024-32,30161467,B3471101,B3471100,10
I50,2024-33,30161467,B3471101,B3471100,12
I50,2024-34,30161467,B3471101,B3471100,22
I50,2024-35,30161467,B3471101,B3471100,21
I50,2024-36,30161467,B3471101,B3471100,14
I50,2024-37,30161467,B3471101,B3471100,6
I50,2024-38,30161467,B3471101,B3471100,5
I50,2024-39,30161467,B3471101,B3471100,5
I50,2024-40,30161467,B3471101,B3471100,1
I50,2024-41,30161467,B3471101,B3471100,10
I50,2024-44,30161467,B3471101,B3471100,12
I50,2024-45,30161467,B3471101,B3471100,26
I50,2024-46,30161467,B3471101,B3471100,17
I50,2024-47,30161467,B3471101,B3471100,46
I50,2024-48,30161467,B3471101,B3471100,21
I50,2024-49,30161467,B3471101,B3471100,13
I50,2024-50,30161467,B3471101,B3471100,13
I50,2024-51,30161467,B3471101,B3471100,11
I50,2024-52,30161467,B3471101,B3471100,25
I50,2024-53,30161467,B3471101,B3471100,7
I50,2025-00,30161467,B3471101,B3471100,10
I50,2025-02,30161467,B3471101,B3471100,5
I50,2025-03,30161467,B3471101,B3471100,18
I50,2025-04,30161467,B3471101,B3471100,6
I50,2025-07,30161467,B3471101,B3471100,15
I50,2025-08,30161467,B3471101,B3471100,13
I50,2025-09,30161467,B3471101,B3471100,6
I50,2025-10,30161467,B3471101,B3471100,69
I50,2025-11,30161467,B3471101,B3471100,4
I50,2025-12,30161467,B3471101,B3471100,18
I50,2025-13,30161467,B3471101,B3471100,19
I50,2025-14,30161467,B3471101,B3471100,20
I50,2025-15,30161467,B3471101,B3471100,5
I50,2025-17,30161467,B3471101,B3471100,6
I50,2025-18,30161467,B3471101,B3471100,5
I50,2024-18,3600530847914,B2118802,B2118800,7
I50,2024-19,3600530847914,B2118802,B2118800,18
I50,2024-20,3600530847914,B2118802,B2118800,8
I50,2024-21,3600530847914,B2118802,B2118800,6
I50,2024-22,3600530847914,B2118802,B2118800,6
I50,2024-23,3600530847914,B2118802,B2118800,14
I50,2024-24,3600530847914,B2118802,B2118800,21
I50,2024-25,3600530847914,B2118802,B2118800,22
I50,2024-26,3600530847914,B2118802,B2118800,106
I50,2024-27,3600530847914,B2118802,B2118800,119
I50,2024-28,3600530847914,B2118802,B2118800,97
I50,2024-29,3600530847914,B2118802,B2118800,70
I50,2024-30,3600530847914,B2118802,B2118800,22
I50,2024-31,3600530847914,B2118802,B2118800,4
I50,2024-32,3600530847914,B2118802,B2118800,12
I50,2024-33,3600530847914,B2118802,B2118800,11
I50,2024-34,3600530847914,B2118802,B2118800,19
I50,2024-35,3600530847914,B2118802,B2118800,14
I50,2024-36,3600530847914,B2118802,B2118800,2
I50,2024-38,3600530847914,B2118802,B2118800,8
I50,2024-39,3600530847914,B2118802,B2118800,7
I50,2024-40,3600530847914,B2118802,B2118800,7
I50,2024-41,3600530847914,B2118802,B2118800,11
I50,2024-42,3600530847914,B2118802,B2118800,10
I50,2024-43,3600530847914,B2118802,B2118800,4
I50,2024-44,3600530847914,B2118802,B2118800,14
I50,2024-45,3600530847914,B2118802,B2118800,11
I50,2024-46,3600530847914,B2118802,B2118800,11
I50,2024-47,3600530847914,B2118802,B2118800,25
I50,2024-48,3600530847914,B2118802,B2118800,74
I50,2024-49,3600530847914,B2118802,B2118800,15
I50,2024-50,3600530847914,B2118802,B2118800,13
I50,2024-51,3600530847914,B2118802,B2118800,17
I50,2024-52,3600530847914,B2118802,B2118800,20
I50,2024-53,3600530847914,B2118802,B2118800,5
I50,2025-00,3600530847914,B2118802,B2118800,20
I50,2025-01,3600530847914,B2118802,B2118800,56
I50,2025-02,3600530847914,B2118802,B2118800,57
I50,2025-03,3600530847914,B2118802,B2118800,40
I50,2025-04,3600530847914,B2118802,B2118800,54
I50,2025-05,3600530847914,B2118802,B2118800,17
I50,2025-06,3600530847914,B2118802,B2118800,17
I50,2025-07,3600530847914,B2118802,B2118800,16
I50,2025-08,3600530847914,B2118802,B2118800,8
I50,2025-09,3600530847914,B2118802,B2118800,9
I50,2025-10,3600530847914,B2118802,B2118800,2
I50,2025-13,3600530847914,B2118802,B2118800,2
I50,2025-15,3600530847914,B2118802,B2118800,2
I50,2025-17,3600530847914,B2118802,B2118800,3
I50,2024-18,3600531089795,YFR10098,B2458801,11
I50,2024-19,3600531089795,YFR10098,B2458801,13
I50,2024-20,3600531089795,YFR10098,B2458801,6
I50,2024-21,3600531089795,YFR10098,B2458801,12
I50,2024-22,3600531089795,YFR10098,B2458801,4
I50,2024-23,3600531089795,YFR10098,B2458801,4
I50,2024-26,3600531089795,YFR10098,B2458801,65
I50,2024-27,3600531089795,YFR10098,B2458801,36
I50,2024-28,3600531089795,YFR10098,B2458801,17
I50,2024-29,3600531089795,YFR10098,B2458801,10
I50,2024-30,3600531089795,YFR10098,B2458801,8
I50,2024-31,3600531089795,YFR10098,B2458801,5
I50,2024-32,3600531089795,YFR10098,B2458801,3
I50,2024-33,3600531089795,YFR10098,B2458801,9
I50,2024-34,3600531089795,YFR10098,B2458801,10
I50,2024-35,3600531089795,YFR10098,B2458801,2
I50,2024-36,3600531089795,YFR10098,B2458801,2
I50,2024-37,3600531089795,YFR10098,B2458801,3
I50,2024-40,3600531089795,YFR10098,B2458801,2
I50,2024-41,3600531089795,YFR10098,B2458801,3
I50,2024-42,3600531089795,YFR10098,B2458801,6
I50,2024-43,3600531089795,YFR10098,B2458801,1
I50,2024-44,3600531089795,YFR10098,B2458801,10
I50,2024-45,3600531089795,YFR10098,B2458801,11
I50,2024-46,3600531089795,YFR10098,B2458801,4
I50,2024-47,3600531089795,YFR10098,B2458801,5
I50,2024-48,3600531089795,YFR10098,B2458801,23
I50,2024-50,3600531089795,YFR10098,B2458801,1
I50,2024-51,3600531089795,YFR10098,B2458801,4
I50,2024-52,3600531089795,YFR10098,B2458801,6
I50,2024-53,3600531089795,YFR10098,B2458801,4
I50,2025-00,3600531089795,YFR10098,B2458801,12
I50,2025-01,3600531089795,YFR10098,B2458801,31
I50,2025-02,3600531089795,YFR10098,B2458801,50
I50,2025-03,3600531089795,YFR10098,B2458801,32
I50,2025-04,3600531089795,YFR10098,B2458801,41
I50,2025-11,3600531089795,YFR10098,B2458801,2
I50,2025-12,3600531089795,YFR10098,B2458801,6
I50,2025-13,3600531089795,YFR10098,B2458801,8
I50,2025-14,3600531089795,YFR10098,B2458801,11
I50,2025-15,3600531089795,YFR10098,B2458801,8
I50,2025-16,3600531089795,YFR10098,B2458801,12
I50,2025-17,3600531089795,YFR10098,B2458801,5
I50,2025-18,3600531089795,YFR10098,B2458801,12
I50,2024-23,800897085605,K2387705,K2387700,17
I50,2024-24,800897085605,K2387705,K2387700,22
I50,2024-25,800897085605,K2387705,K2387700,17
I50,2024-26,800897085605,K2387705,K2387700,26
I50,2024-27,800897085605,K2387705,K2387700,24
I50,2024-28,800897085605,K2387705,K2387700,23
I50,2024-29,800897085605,K2387705,K2387700,14
I50,2024-30,800897085605,K2387705,K2387700,15
I50,2024-31,800897085605,K2387705,K2387700,17
I50,2024-32,800897085605,K2387705,K2387700,13
I50,2024-33,800897085605,K2387705,K2387700,16
I50,2024-34,800897085605,K2387705,K2387700,16
I50,2024-35,800897085605,K2387705,K2387700,20
I50,2024-36,800897085605,K2387705,K2387700,20
I50,2024-37,800897085605,K2387705,K2387700,11
I50,2024-38,800897085605,K2387705,K2387700,11
I50,2024-39,800897085605,K2387705,K2387700,9
I50,2024-40,800897085605,K2387705,K2387700,10
I50,2024-41,800897085605,K2387705,K2387700,13
I50,2024-42,800897085605,K2387705,K2387700,11
I50,2024-43,800897085605,K2387705,K2387700,16
I50,2024-44,800897085605,K2387705,K2387700,25
I50,2024-45,800897085605,K2387705,K2387700,33
I50,2024-46,800897085605,K2387705,K2387700,25
I50,2024-47,800897085605,K2387705,K2387700,52
I50,2024-48,800897085605,K2387705,K2387700,73
I50,2024-49,800897085605,K2387705,K2387700,33
I50,2024-50,800897085605,K2387705,K2387700,43
I50,2024-51,800897085605,K2387705,K2387700,21
I50,2024-52,800897085605,K2387705,K2387700,34
I50,2024-53,800897085605,K2387705,K2387700,10
I50,2025-00,800897085605,K2387705,K2387700,25
I50,2025-01,800897085605,K2387705,K2387700,29
I50,2025-02,800897085605,K2387705,K2387700,22
I50,2025-03,800897085605,K2387705,K2387700,21
I50,2025-04,800897085605,K2387705,K2387700,21
I50,2025-05,800897085605,K2387705,K2387700,16
I50,2025-06,800897085605,K2387705,K2387700,22
I50,2025-07,800897085605,K2387705,K2387700,29
I50,2025-08,800897085605,K2387705,K2387700,17
I50,2025-09,800897085605,K2387705,K2387700,13
I50,2025-10,800897085605,K2387705,K2387700,17
I50,2025-11,800897085605,K2387705,K2387700,14
I50,2025-12,800897085605,K2387705,K2387700,18
I50,2025-13,800897085605,K2387705,K2387700,23
I50,2025-14,800897085605,K2387705,K2387700,19
I50,2025-15,800897085605,K2387705,K2387700,32
I50,2025-16,800897085605,K2387705,K2387700,21
I50,2025-17,800897085605,K2387705,K2387700,20
I50,2025-18,800897085605,K2387705,K2387700,12
I50,2024-18,800897123277,K4009608,K4009600,11
I50,2024-19,800897123277,K4009608,K4009600,20
I50,2024-20,800897123277,K4009608,K4009600,14
I50,2024-21,800897123277,K4009608,K4009600,4
I50,2024-22,800897123277,K4009608,K4009600,9
I50,2024-23,800897123277,K4009608,K4009600,6
I50,2024-24,800897123277,K4009608,K4009600,4
I50,2024-25,800897123277,K4009608,K4009600,6
I50,2024-26,800897123277,K4009608,K4009600,14
I50,2024-27,800897123277,K4009608,K4009600,10
I50,2024-28,800897123277,K4009608,K4009600,12
I50,2024-29,800897123277,K4009608,K4009600,11
I50,2024-30,800897123277,K4009608,K4009600,5
I50,2024-31,800897123277,K4009608,K4009600,14
I50,2024-32,800897123277,K4009608,K4009600,2
I50,2024-33,800897123277,K4009608,K4009600,11
I50,2024-34,800897123277,K4009608,K4009600,12
I50,2024-35,800897123277,K4009608,K4009600,12
I50,2024-36,800897123277,K4009608,K4009600,13
I50,2024-37,800897123277,K4009608,K4009600,4
I50,2024-38,800897123277,K4009608,K4009600,7
I50,2024-39,800897123277,K4009608,K4009600,7
I50,2024-40,800897123277,K4009608,K4009600,6
I50,2024-41,800897123277,K4009608,K4009600,5
I50,2024-42,800897123277,K4009608,K4009600,5
I50,2024-44,800897123277,K4009608,K4009600,10
I50,2024-45,800897123277,K4009608,K4009600,4
I50,2024-46,800897123277,K4009608,K4009600,9
I50,2024-47,800897123277,K4009608,K4009600,19
I50,2024-48,800897123277,K4009608,K4009600,26
I50,2024-49,800897123277,K4009608,K4009600,8
I50,2024-50,800897123277,K4009608,K4009600,12
I50,2024-51,800897123277,K4009608,K4009600,6
I50,2024-52,800897123277,K4009608,K4009600,9
I50,2024-53,800897123277,K4009608,K4009600,4
I50,2025-00,800897123277,K4009608,K4009600,5
I50,2025-01,800897123277,K4009608,K4009600,6
I50,2025-02,800897123277,K4009608,K4009600,7
I50,2025-03,800897123277,K4009608,K4009600,6
I50,2025-04,800897123277,K4009608,K4009600,14
I50,2025-05,800897123277,K4009608,K4009600,7
I50,2025-07,800897123277,K4009608,K4009600,9
I50,2025-08,800897123277,K4009608,K4009600,6
I50,2025-09,800897123277,K4009608,K4009600,13
I50,2025-10,800897123277,K4009608,K4009600,19
I50,2025-11,800897123277,K4009608,K4009600,15
I50,2025-12,800897123277,K4009608,K4009600,9
I50,2025-13,800897123277,K4009608,K4009600,14
I50,2025-14,800897123277,K4009608,K4009600,15
I50,2025-15,800897123277,K4009608,K4009600,13
I50,2025-16,800897123277,K4009608,K4009600,17
I50,2025-17,800897123277,K4009608,K4009600,13
I50,2025-18,800897123277,K4009608,K4009600,4
I50,2024-18,800897182618,K3445202,K3445200,19
I50,2024-19,800897182618,K3445202,K3445200,17
I50,2024-20,800897182618,K3445202,K3445200,7
I50,2024-21,800897182618,K3445202,K3445200,3
I50,2024-22,800897182618,K3445202,K3445200,5
I50,2024-23,800897182618,K3445202,K3445200,18
I50,2024-24,800897182618,K3445202,K3445200,17
I50,2024-25,800897182618,K3445202,K3445200,16
I50,2024-26,800897182618,K3445202,K3445200,26
I50,2024-27,800897182618,K3445202,K3445200,30
I50,2024-28,800897182618,K3445202,K3445200,35
I50,2024-29,800897182618,K3445202,K3445200,20
I50,2024-30,800897182618,K3445202,K3445200,16
I50,2024-31,800897182618,K3445202,K3445200,17
I50,2024-32,800897182618,K3445202,K3445200,10
I50,2024-33,800897182618,K3445202,K3445200,8
I50,2024-34,800897182618,K3445202,K3445200,3
I50,2024-35,800897182618,K3445202,K3445200,8
I50,2024-36,800897182618,K3445202,K3445200,13
I50,2024-37,800897182618,K3445202,K3445200,8
I50,2024-38,800897182618,K3445202,K3445200,3
I50,2024-39,800897182618,K3445202,K3445200,2
I50,2024-40,800897182618,K3445202,K3445200,1
I50,2024-41,800897182618,K3445202,K3445200,3
I50,2024-42,800897182618,K3445202,K3445200,2
I50,2024-43,800897182618,K3445202,K3445200,5
I50,2024-44,800897182618,K3445202,K3445200,20
I50,2024-45,800897182618,K3445202,K3445200,8
I50,2024-46,800897182618,K3445202,K3445200,2
I50,2024-47,800897182618,K3445202,K3445200,24
I50,2024-48,800897182618,K3445202,K3445200,45
I50,2024-49,800897182618,K3445202,K3445200,14
I50,2024-50,800897182618,K3445202,K3445200,13
I50,2024-51,800897182618,K3445202,K3445200,16
I50,2024-52,800897182618,K3445202,K3445200,27
I50,2024-53,800897182618,K3445202,K3445200,9
I50,2025-00,800897182618,K3445202,K3445200,10
I50,2025-01,800897182618,K3445202,K3445200,28
I50,2025-02,800897182618,K3445202,K3445200,20
I50,2025-03,800897182618,K3445202,K3445200,12
I50,2025-04,800897182618,K3445202,K3445200,28
I50,2025-05,800897182618,K3445202,K3445200,3
I50,2025-06,800897182618,K3445202,K3445200,2
I50,2025-07,800897182618,K3445202,K3445200,5
I50,2025-08,800897182618,K3445202,K3445200,6
I50,2025-09,800897182618,K3445202,K3445200,5
I50,2025-10,800897182618,K3445202,K3445200,7
I50,2025-11,800897182618,K3445202,K3445200,2
I50,2025-12,800897182618,K3445202,K3445200,8
I50,2025-13,800897182618,K3445202,K3445200,8
I50,2025-14,800897182618,K3445202,K3445200,16
I50,2025-15,800897182618,K3445202,K3445200,10
I50,2025-16,800897182618,K3445202,K3445200,11
I50,2025-17,800897182618,K3445202,K3445200,2
I50,2025-18,800897182618,K3445202,K3445200,11
I50,2024-18,800897192303,K3611201,K3611200,7
I50,2024-19,800897192303,K3611201,K3611200,27
I50,2024-20,800897192303,K3611201,K3611200,4
I50,2024-21,800897192303,K3611201,K3611200,7
I50,2024-22,800897192303,K3611201,K3611200,4
I50,2024-23,800897192303,K3611201,K3611200,6
I50,2024-24,800897192303,K3611201,K3611200,10
I50,2024-25,800897192303,K3611201,K3611200,11
I50,2024-26,800897192303,K3611201,K3611200,33
I50,2024-27,800897192303,K3611201,K3611200,24
I50,2024-28,800897192303,K3611201,K3611200,15
I50,2024-29,800897192303,K3611201,K3611200,10
I50,2024-30,800897192303,K3611201,K3611200,8
I50,2024-31,800897192303,K3611201,K3611200,1
I50,2024-32,800897192303,K3611201,K3611200,6
I50,2024-33,800897192303,K3611201,K3611200,6
I50,2024-34,800897192303,K3611201,K3611200,5
I50,2024-35,800897192303,K3611201,K3611200,1
I50,2024-36,800897192303,K3611201,K3611200,1
I50,2024-37,800897192303,K3611201,K3611200,1
I50,2024-38,800897192303,K3611201,K3611200,1
I50,2024-40,800897192303,K3611201,K3611200,4
I50,2024-41,800897192303,K3611201,K3611200,3
I50,2024-42,800897192303,K3611201,K3611200,6
I50,2024-43,800897192303,K3611201,K3611200,2
I50,2024-44,800897192303,K3611201,K3611200,17
I50,2024-45,800897192303,K3611201,K3611200,7
I50,2024-46,800897192303,K3611201,K3611200,4
I50,2024-47,800897192303,K3611201,K3611200,18
I50,2024-48,800897192303,K3611201,K3611200,44
I50,2024-49,800897192303,K3611201,K3611200,12
I50,2024-50,800897192303,K3611201,K3611200,3
I50,2024-51,800897192303,K3611201,K3611200,8
I50,2024-52,800897192303,K3611201,K3611200,10
I50,2024-53,800897192303,K3611201,K3611200,1
I50,2025-00,800897192303,K3611201,K3611200,7
I50,2025-01,800897192303,K3611201,K3611200,9
I50,2025-02,800897192303,K3611201,K3611200,10
I50,2025-03,800897192303,K3611201,K3611200,7
I50,2025-04,800897192303,K3611201,K3611200,14
I50,2025-05,800897192303,K3611201,K3611200,2
I50,2025-06,800897192303,K3611201,K3611200,2
I50,2025-10,800897192303,K3611201,K3611200,3
I50,2025-11,800897192303,K3611201,K3611200,2
I50,2025-12,800897192303,K3611201,K3611200,2
I50,2024-18,800897225254,K5230200,K5230200,4
I50,2024-19,800897225254,K5230200,K5230200,12
I50,2024-20,800897225254,K5230200,K5230200,2
I50,2024-21,800897225254,K5230200,K5230200,4
I50,2024-22,800897225254,K5230200,K5230200,2
I50,2024-23,800897225254,K5230200,K5230200,2
I50,2024-24,800897225254,K5230200,K5230200,19
I50,2024-25,800897225254,K5230200,K5230200,16
I50,2024-26,800897225254,K5230200,K5230200,40
I50,2024-27,800897225254,K5230200,K5230200,40
I50,2024-28,800897225254,K5230200,K5230200,26
I50,2024-29,800897225254,K5230200,K5230200,10
I50,2024-30,800897225254,K5230200,K5230200,6
I50,2024-31,800897225254,K5230200,K5230200,2
I50,2024-32,800897225254,K5230200,K5230200,5
I50,2024-33,800897225254,K5230200,K5230200,17
I50,2024-34,800897225254,K5230200,K5230200,7
I50,2024-35,800897225254,K5230200,K5230200,16
I50,2024-36,800897225254,K5230200,K5230200,6
I50,2024-37,800897225254,K5230200,K5230200,3
I50,2024-38,800897225254,K5230200,K5230200,3
I50,2024-39,800897225254,K5230200,K5230200,7
I50,2024-40,800897225254,K5230200,K5230200,5
I50,2024-41,800897225254,K5230200,K5230200,4
I50,2024-42,800897225254,K5230200,K5230200,2
I50,2024-43,800897225254,K5230200,K5230200,7
I50,2024-44,800897225254,K5230200,K5230200,4
I50,2024-45,800897225254,K5230200,K5230200,6
